crop_id,crop_file_sha256,crop_pixel_sha256,landmark_id,pass_number,operator,segment_id,sequence_index,x_px,y_px,local_stroke_width_px,source_feature,operator_note,timestamp_utc
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,0,1257.16087288,508.983488646,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,1,1259.18312139,512.129208547,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,2,1262.32884129,514.82553989,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,3,1265.24986691,517.746565513,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,4,1267.94619825,519.76881402,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,5,1270.41783532,522.465145364,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,6,1272.88947238,524.487393871,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,7,1274.68702661,526.734336657,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,8,1277.60805223,529.655362279,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,9,1280.75377213,532.576387901,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,10,1283.45010348,535.722107802,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,11,1285.69704626,537.969050588,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,12,1288.16868333,540.440687653,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,13,1290.41562611,542.687630439,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,14,1292.6625689,545.608656061,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,15,1295.13420597,548.754375962,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,16,1298.27992587,552.124790141,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,17,1300.75156293,554.596427206,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,18,1303.2232,557.742147107,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,19,1306.3689199,561.786644122,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,20,1309.06525124,564.482975465,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,21,1311.98627686,567.404001087,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,22,1314.90730248,570.325026709,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,23,1317.37893955,574.369523725,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,24,1319.17649378,577.290549347,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,25,1322.32221368,581.55974064,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,26,1325.2432393,584.480766262,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,27,1328.16426492,588.07587472,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,28,1330.18651343,591.221594621,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,29,1332.88284477,595.266091636,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,30,1335.8038704,599.085894373,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,31,1338.05081318,602.681002831,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,32,1340.52245025,606.725499846,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,33,1342.99408731,610.320608304,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,34,1345.46572438,613.241633926,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,35,1347.48797288,617.061436662,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,36,1349.73491567,619.757768006,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,37,1351.5324699,622.903487906,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S02,38,1353.33002413,625.375124971,6,printed curve labelled y=1,solid front-side run started near filled upper interior crossing node; stopped before filled y-axis node,2026-08-03T08:00:28Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,0,1363.67360709,645.526885887,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,1,1366.09506971,648.432641024,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,2,1368.27438606,652.549127468,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,3,1371.1801412,656.665613912,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,4,1374.08589634,661.266392879,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,5,1376.50735895,666.593610631,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,6,1378.92882156,672.162974643,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,7,1381.59243044,676.521607349,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,8,1383.77174679,681.8488251,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,9,1385.95106315,687.176042852,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,10,1387.64608698,691.776821819,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,11,1389.34111081,696.377600786,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,12,1392.00471968,700.978379753,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,13,1394.4261823,707.27418255,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,14,1396.12120613,711.874961517,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,15,1397.33193743,715.991447961,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,16,1399.99554631,722.287250758,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,17,1401.69057014,726.645883464,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,18,1403.38559397,732.941686261,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,19,1405.56491032,738.026757751,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,20,1407.01778789,742.385390457,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,21,1408.71281172,746.986169424,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,22,1410.40783555,750.860509606,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S03,23,1411.3764206,756.187727358,6,printed curve labelled y=1,"solid front-side run started near filled y-axis node; stopped before label r = 1, θ = 1 MONTH",2026-08-03T08:03:06Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-Y1,2,Salah-Eddin Gherbi,S04,0,1414.01745097,777.752946176,6,printed curve labelled y=1,"solid front-side run started near label r = 1, θ = 1 MONTH; stopped before filled UCLR node",2026-08-03T08:04:17Z
