log10_k_x,k_x,r_x,plus_frozen_yaxis_normal_residual_deg,minus_frozen_yaxis_normal_residual_deg
0.340000000000,2.187761623949552,0.4570881896148752,26.159102701188,67.148174745407
0.345000000000,2.213094709605639,0.4518559443749222,26.308107313960,66.918775932427
0.350000000000,2.23872113856834,0.4466835921509631,26.457355061046,66.691183020347
0.355000000000,2.26464430759306,0.4415704473533125,26.606789402521,66.465398990454
0.360000000000,2.290867652767772,0.4365158322401661,26.756355666076,66.241426260775
0.365000000000,2.31739464996848,0.431519076827765,26.906001018583,66.019266697911
0.370000000000,2.344228815319923,0.4265795188015925,27.055674436125,65.798921628986
0.375000000000,2.371373705661655,0.4216965034285823,27.205326672717,65.580391853707
0.380000000000,2.39883291901949,0.4168693834703355,27.354910227881,65.363677656506
0.385000000000,2.426610095082417,0.41209751909733,27.504379313276,65.148778818756
0.390000000000,2.454708915685031,0.4073802778041126,27.653689818529,64.935694631034
0.395000000000,2.483133105295571,0.4027170343254591,27.802799276420,64.724423905418
0.400000000000,2.51188643150958,0.3981071705534973,27.951666827563,64.514964987806
0.405000000000,2.540972705549307,0.3935500754557772,28.100253184708,64.307315770230
0.410000000000,2.570395782768865,0.3890451449942804,28.248520596774,64.101473703167
0.415000000000,2.600159563165272,0.3845917820453535,28.396432812723,63.897435807812
0.420000000000,2.630267991895381,0.3801893963205613,28.543955045373,63.695198688323
0.425000000000,2.660725059798811,0.3758374042884439,28.691053935230,63.494758544004
0.430000000000,2.691534803926917,0.3715352290971723,28.837697514427,63.296111181423
0.435000000000,2.722701308077913,0.3672823004980846,28.983855170834,63.099252026459
0.440000000000,2.754228703338166,0.3630780547701014,29.129497612403,62.904176136254
0.445000000000,2.786121168629772,0.358921934645005,29.274596831814,62.710878211071
0.450000000000,2.818382931264455,0.3548133892335753,29.419126071456,62.519352606041
0.455000000000,2.85101826750391,0.3507518739525679,29.563059788815,62.329593342798
0.460000000000,2.884031503126606,0.3467368504525317,29.706373622280,62.141594120978
0.465000000000,2.917427014001166,0.3427677865464505,29.849044357418,61.955348329599
0.470000000000,2.951209226666387,0.3388441561392024,29.991049893758,61.770849058288
0.475000000000,2.98538261891796,0.3349654391578276,30.132369212083,61.588089108360
0.480000000000,3.019951720402016,0.3311311214825911,30.272982342280,61.407061003756
0.485000000000,3.054921113215512,0.3273406948788383,30.412870331756,61.227757001806
0.490000000000,3.090295432513592,0.3235936569296281,30.552015214436,61.050169103835
0.495000000000,3.126079367123956,0.3198895109691397,30.690399980352,60.874289065597
0.500000000000,3.16227766016838,0.3162277660168379,30.828008545849,60.700108407535
0.505000000000,3.198895109691397,0.3126079367123956,30.964825724402,60.527618424866
0.510000000000,3.235936569296284,0.3090295432513589,31.100837198052,60.356810197480
0.515000000000,3.273406948788383,0.3054921113215512,31.236029489471,60.187674599656
0.520000000000,3.311311214825911,0.3019951720402016,31.370389934656,60.020202309593
0.525000000000,3.349654391578276,0.2985382618917961,31.503906656247,59.854383818754
0.530000000000,3.388441561392027,0.2951209226666384,31.636568537482,59.690209441011
0.535000000000,3.427677865464505,0.2917427014001166,31.768365196764,59.527669321608
0.540000000000,3.467368504525317,0.2884031503126606,31.899286962865,59.366753445924
0.545000000000,3.507518739525679,0.285101826750391,32.029324850738,59.207451648042
0.550000000000,3.548133892335757,0.2818382931264452,32.158470537950,59.049753619130
0.555000000000,3.589219346450053,0.2786121168629769,32.286716341709,58.893648915617
0.560000000000,3.630780547701014,0.2754228703338166,32.414055196506,58.739126967183
0.565000000000,3.672823004980846,0.2722701308077913,32.540480632341,58.586177084554
0.570000000000,3.715352290971728,0.2691534803926914,32.665986753530,58.434788467095
0.575000000000,3.758374042884443,0.2660725059798809,32.790568218096,58.284950210220
0.580000000000,3.801893963205613,0.2630267991895381,32.914220217719,58.136651312605
0.585000000000,3.845917820453535,0.2600159563165272,33.036938458249,57.989880683214
0.590000000000,3.890451449942805,0.2570395782768864,33.158719140759,57.844627148127
0.595000000000,3.935500754557776,0.2540972705549304,33.279558943143,57.700879457195
0.600000000000,3.981071705534973,0.251188643150958,33.399455002233,57.558626290493
0.605000000000,4.027170343254591,0.248313310529557,33.518404896444,57.417856264604
0.610000000000,4.073802778041126,0.2454708915685031,33.636406628911,57.278557938708
0.615000000000,4.120975190973304,0.2426610095082414,33.753458611134,57.140719820500
0.620000000000,4.168693834703355,0.239883291901949,33.869559647099,57.004330371931
0.625000000000,4.216965034285822,0.2371373705661655,33.984708917883,56.869378014765
0.630000000000,4.265795188015925,0.2344228815319923,34.098905966711,56.735851135974
0.635000000000,4.315190768277654,0.2317394649968477,34.212150684476,56.603738092955
0.640000000000,4.365158322401661,0.2290867652767772,34.324443295696,56.473027218588
0.645000000000,4.415704473533125,0.2264644307593059,34.435784344906,56.343706826118
0.650000000000,4.46683592150963,0.223872113856834,34.546174683468,56.215765213891
0.655000000000,4.518559443749226,0.2213094709605636,34.655615456796,56.089190669912
0.660000000000,4.570881896148752,0.2187761623949552,34.764108091978,55.963971476266
0.665000000000,4.623810213992603,0.216271852372702,34.871654285794,55.840095913370
0.670000000000,4.677351412871981,0.2137962089502232,34.978255993108,55.717552264088
0.675000000000,4.731512589614808,0.2113489039836645,35.083915415635,55.596328817688
0.680000000000,4.786300923226385,0.2089296130854039,35.188634991069,55.476413873663
0.685000000000,4.841723675840994,0.2065380155810529,35.292417382563,55.357795745407
0.690000000000,4.897788193684462,0.2041737944669529,35.395265468547,55.240462763751
0.695000000000,4.954501908047906,0.201836636368156,35.497182332882,55.124403280371
0.700000000000,5.011872336272725,0.1995262314968879,35.598171255341,55.009605671056
0.705000000000,5.069907082747044,0.1972422736114853,35.698235702396,54.896058338855
0.710000000000,5.128613839913648,0.1949844599758045,35.797379318321,54.783749717088
0.715000000000,5.188000389289609,0.1927524913190937,35.895605916582,54.672668272245
0.720000000000,5.248074602497728,0.1905460717963247,35.992919471529,54.562802506759
0.725000000000,5.308844442309884,0.18836490894898,36.089324110356,54.454140961661
0.730000000000,5.370317963702527,0.1862087136662868,36.184824105339,54.346672219124
0.735000000000,5.432503314924331,0.1840772001468956,36.279423866346,54.240384904898
0.740000000000,5.495408738576248,0.1819700858609982,36.373127933587,54.135267690631
0.745000000000,5.559042572704037,0.1798870915128787,36.465940970636,54.031309296086
0.750000000000,5.623413251903491,0.1778279410038923,36.557867757674,53.928498491261
0.755000000000,5.688529308438413,0.1757923613958693,36.648913184981,53.826824098404
0.760000000000,5.754399373371572,0.1737800828749375,36.739082246652,53.726274993932
0.765000000000,5.821032177708716,0.1717908387157588,36.828380034536,53.626840110256
0.770000000000,5.88843655355589,0.1698243652461744,36.916811732383,53.528508437517
0.775000000000,5.956621435290104,0.1678804018122561,37.004382610209,53.431269025228
0.780000000000,6.025595860743581,0.165958690743756,37.091098018858,53.335110983834
0.785000000000,6.095368972401694,0.1640589773199539,37.176963384756,53.240023486188
0.790000000000,6.165950018614822,0.162181009735893,37.261984204865,53.145995768942
0.795000000000,6.237348354824191,0.1603245390690042,37.346166041811,53.053017133866
0.800000000000,6.309573444801936,0.1584893192461113,37.429514519192,52.961076949081
0.805000000000,6.38263486190549,0.1566751070108149,37.512035317067,52.870164650230
0.810000000000,6.456542290346556,0.1548816618912481,37.593734167599,52.780269741565
0.815000000000,6.531305526474723,0.153108746168203,37.674616850873,52.691381796976
0.820000000000,6.606934480075965,0.1513561248436207,37.754689190859,52.603490460943
0.825000000000,6.683439175686149,0.1496235656094433,37.833957051540,52.516585449430
0.830000000000,6.760829753919819,0.1479108388168207,37.912426333173,52.430656550714
0.835000000000,6.839116472814292,0.1462177174456718,37.990102968705,52.345693626151
0.840000000000,6.918309709189363,0.1445439770745928,38.066992920317,52.261686610887
0.845000000000,6.998419960022738,0.1428893958511102,38.143102176112,52.178625514510
0.850000000000,7.07945784384138,0.1412537544622754,38.218436746920,52.096500421649
0.855000000000,7.16143410212902,0.1396368361055938,38.293002663238,52.015301492518
0.860000000000,7.244359600749899,0.1380384264602885,38.366805972287,51.935018963409
0.865000000000,7.328245331389044,0.1364583136588924,38.439852735185,51.855643147142
0.870000000000,7.413102413009177,0.1348962882591653,38.512149024236,51.777164433455
0.875000000000,7.498942093324558,0.1333521432163324,38.583700920324,51.699573289363
0.880000000000,7.585775750291836,0.1318256738556408,38.654514510421,51.622860259461
0.885000000000,7.673614893618193,0.1303166778452299,38.724595885189,51.547015966194
0.890000000000,7.76247116628692,0.1288249551693134,38.793951136683,51.472031110076
0.895000000000,7.852356346100718,0.1273503081016662,38.862586356154,51.397896469883
0.900000000000,7.943282347242813,0.1258925411794168,38.930507631942,51.324602902795
0.905000000000,8.035261221856176,0.1244514611771385,38.997721047454,51.252141344509
0.910000000000,8.128305161640995,0.1230268770812381,39.064232679236,51.180502809318
0.915000000000,8.222426499470712,0.1216186000646368,39.130048595125,51.109678390153
0.920000000000,8.317637711026709,0.1202264434617413,39.195174852480,51.039659258594
0.925000000000,8.413951416451956,0.1188502227437018,39.259617496490,50.970436664852
0.930000000000,8.511380382023768,0.1174897554939529,39.323382558569,50.902001937716
0.935000000000,8.609937521846007,0.1161448613840343,39.386476054804,50.834346484484
0.940000000000,8.709635899560805,0.1148153621496883,39.448903984489,50.767461790848
0.945000000000,8.810488730080147,0.1135010815672314,39.510672328724,50.701339420775
0.950000000000,8.912509381337459,0.1122018454301963,39.571787049072,50.635971016341
0.955000000000,9.015711376059571,0.1109174815262401,39.632254086288,50.571348297562
0.960000000000,9.120108393559097,0.1096478196143185,39.692079359101,50.507463062186
0.965000000000,9.225714271547638,0.1083926914021203,39.751268763068,50.444307185473
0.970000000000,9.332543007969914,0.1071519305237606,39.809828169465,50.381872619952
0.975000000000,9.440608762859236,0.1059253725177289,39.867763424252,50.320151395154
0.980000000000,9.549925860214358,0.10471285480509,39.925080347080,50.259135617335
0.985000000000,9.660508789898131,0.1035142166679344,39.981784730352,50.198817469172
0.990000000000,9.772372209558112,0.1023292992280754,40.037882338333,50.139189209450
0.995000000000,9.885530946569391,0.1011579454259898,40.093378906308,50.080243172724
