crop_id,crop_file_sha256,crop_pixel_sha256,landmark_id,pass_number,operator,segment_id,sequence_index,x_px,y_px,local_stroke_width_px,source_feature,operator_note,timestamp_utc
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S01,10,1233.01441854,673.300407623,14,thick reciprocal-spiral projection in the spherical panel,First innermost spiral arc started near the central node; stopped before dashed back-hemisphere of y = 0,2026-08-04T08:37:32Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S01,11,1234.4803851,671.895523007,14,thick reciprocal-spiral projection in the spherical panel,First innermost spiral arc started near the central node; stopped before dashed back-hemisphere of y = 0,2026-08-04T08:37:32Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S01,12,1235.57986002,670.67388421,14,thick reciprocal-spiral projection in the spherical panel,First innermost spiral arc started near the central node; stopped before dashed back-hemisphere of y = 0,2026-08-04T08:37:32Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,0,1236.69549914,670.184604527,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,1,1238.48296449,669.198416743,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,2,1240.39370332,668.458775906,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,3,1241.68807479,667.657498332,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,4,1243.59881362,667.226041176,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,5,1245.13973203,666.671310548,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,6,1246.74228718,666.054943183,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,7,1248.89957296,665.561849292,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,8,1251.05685873,665.253665609,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,9,1252.47450367,665.130392136,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,10,1255.00160987,665.0687554,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,11,1256.48089154,664.822208454,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,12,1258.57654058,664.945481927,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,13,1260.54891615,664.822208454,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,14,1262.58292845,665.130392136,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,15,1264.30875707,665.315302346,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,16,1266.52767959,665.746759501,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,17,1268.068598,666.178216656,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,18,1270.28752051,667.102767703,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,19,1271.70516545,667.657498332,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,20,1273.24608386,668.02731875,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,21,1274.6637288,668.828596324,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,22,1276.019737,669.444963689,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,23,1277.62229215,670.307878,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,24,1279.16321056,671.602249465,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,25,1280.70412897,672.834984195,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,26,1281.87522697,673.821171978,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S02,27,1282.55323107,674.31426587,14,thick reciprocal-spiral projection in the spherical panel,Second innermost spiral arc started near dashed back-hemisphere of y = 0; stopped before Great Circle projection of y-axis,2026-08-04T08:39:09Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,0,1286.5006442,680.147454886,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,1,1287.09144752,681.62446318,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,2,1287.82995167,683.027621061,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,3,1288.42075499,684.57847977,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,4,1289.08540872,685.907787236,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,5,1289.45466079,687.53249636,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,6,1289.89776328,688.787953411,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,7,1290.41471618,690.117260876,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,8,1290.63626743,691.668119586,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,9,1290.93166909,692.997427051,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,10,1291.07936992,694.326734517,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,11,1291.52247241,696.394546129,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,2,Salah-Eddin Gherbi,S03,12,1291.81787406,698.019255254,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T08:40:38Z
