crop_id,crop_file_sha256,crop_pixel_sha256,landmark_id,pass_number,operator,sequence_index,x_px,y_px,local_stroke_width_px,object_type,fit_partition,source_feature,operator_note,timestamp_utc
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,10,1171.29428063,358.685652088,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,11,1338.32376806,358.685652088,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,12,1368.3890758,368.707421334,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,13,1396.78408866,380.399485454,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,14,1448.56322976,408.794498318,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,15,1463.59588363,423.827152187,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,16,1488.65030675,443.870690679,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,17,1510.36414011,467.254818919,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,18,1535.41856323,498.990421532,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,19,1563.81357609,547.428972887,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,20,1573.83534534,575.823985751,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,21,1585.52740946,614.240767861,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,22,1592.20858896,649.316960222,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,23,1592.20858896,727.820819315,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,24,1590.53829408,752.87524243,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,25,1580.51652484,792.962319414,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,26,1568.82446072,826.368216901,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,27,1558.80269147,849.752345142,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,28,1533.74826836,886.498832377,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,29,1520.38590936,906.542370869,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,30,1500.34237087,928.256204235,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,31,1478.6285375,953.31062735,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,32,1451.90381951,971.683870968,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,33,1383.42172967,1011.77094795,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,34,1356.69701168,1021.7927172,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,35,1316.60993469,1035.15507619,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,36,1261.49020384,1038.49566594,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,37,1221.40312686,1038.49566594,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,38,1172.9645755,1030.14419157,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,39,1136.21808826,1020.12242232,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,40,1107.8230754,1008.4303582,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,41,1059.38452405,978.365050465,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,42,1034.33010093,958.321511973,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,43,1000.92420344,926.585909361,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,44,972.52919058,884.828537502,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,45,952.485652088,846.411755393,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,46,934.11240847,802.98408866,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,47,925.760934099,762.897011676,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-EQUATOR-HORIZON-LIMB,1,Salah-Eddin Gherbi,48,920.750049476,727.820819315,9,closed_contour,calibration,outer circular limb explicitly labelled 'Equator Great Circle (at horizon)',,2026-07-31T14:48:22Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-UL,1,Salah-Eddin Gherbi,0,1079.42806254,402.113318821,13.5,point,calibration,upper-left black node on the equator-at-horizon limb,,2026-07-31T14:56:48Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-UR,1,Salah-Eddin Gherbi,0,1426.8493964,395.432139323,13.5,point,calibration,upper-right black node on the equator-at-horizon limb,,2026-07-31T14:57:18Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-R,1,Salah-Eddin Gherbi,0,1592.20858896,696.085216703,13.5,point,calibration,right-middle black node on the equator-at-horizon limb,,2026-07-31T14:58:31Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-LR-SHARED,1,Salah-Eddin Gherbi,0,1425.17910152,991.72740946,13.5,point,calibration,lower-right black rim node where the labelled y=0 and y=1 curves and the thick spiral visually converge,,2026-07-31T15:01:13Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-LL,1,Salah-Eddin Gherbi,0,1082.76865229,996.738294083,13.5,point,calibration,lower-left black node on the equator-at-horizon limb,,2026-07-31T15:01:45Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-RIM-NODE-L,1,Salah-Eddin Gherbi,0,912.398575104,686.063447457,13.5,point,calibration,left-middle black node on the equator-at-horizon limb,,2026-07-31T15:02:17Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-CENTRAL-REFERENCE-NODE,1,Salah-Eddin Gherbi,0,1249.79813972,701.096101326,11.5,point,calibration,central black square at the centre of the spherical-panel spiral,,2026-07-31T15:10:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-UPPER-INTERIOR-CROSSING,1,Salah-Eddin Gherbi,0,1243.11696022,493.979536909,13.6,point,calibration,unlabelled sharp crossing node above the central reference node,,2026-07-31T15:11:27Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-FLAT-UNIT-R1-THETA1RAD,1,Salah-Eddin Gherbi,0,759.476374689,616.015473888,7,point,scale_calibration,"flat-panel marker labelled r=1, theta=1 Radian approximately 57 degrees","Corrected initial click, which was mistakenly placed on the spherical-panel unit marker.",2026-07-31T15:35:40Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPHERE-UNIT-R1-ONEMONTH,1,Salah-Eddin Gherbi,0,1394.45841393,785.122962144,6,point,scale_calibration,"spherical-panel white marker labelled r=1, theta=1 MONTH",,2026-07-31T15:36:52Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-FLAT-INNER-END,1,Salah-Eddin Gherbi,0,585.020779735,512.352780526,3,point,holdout,flat-panel inner endpoint associated with theta=3*pi+1 and r approximately 1/10,,2026-07-31T15:38:30Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPHERE-INNER-END,1,Salah-Eddin Gherbi,0,1226.41401148,684.393152583,3,point,holdout,visible innermost termination of the thick spiral in the spherical panel,,2026-07-31T15:39:59Z
