crop_id,crop_file_sha256,crop_pixel_sha256,landmark_id,pass_number,operator,segment_id,sequence_index,x_px,y_px,local_stroke_width_px,source_feature,operator_note,timestamp_utc
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,1,1287.08906004,682.595857224,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,2,1287.92893671,684.515575333,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,3,1288.64883101,686.435293442,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,4,1289.3687253,688.714958695,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,5,1289.72867244,691.114606331,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,6,1290.44856673,693.634236349,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,7,1290.80851388,696.273848748,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,8,1291.04847864,698.793478766,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,9,1291.2884434,701.433091165,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,10,1291.2884434,703.832738801,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,11,1291.40842579,706.952280727,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,12,1291.04847864,709.951840272,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,13,1290.56854911,712.711435053,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,14,1290.08861959,714.991100307,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,15,1289.60869006,716.910818415,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S03,16,1288.88879577,718.710554142,14,thick reciprocal-spiral projection in the spherical panel,Third innermost spiral arc started near Great Circle projection of y-axis; stopped before line of radius r that passes through the white marker dot and UCLR node; that particular line has an angle of θ = 30 degrees from y = 0 (x-axis),2026-08-04T07:40:26Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S04,0,1288.16798525,726.033100718,14,thick reciprocal-spiral projection in the spherical panel,Fourth innermost spiral arc started near line of radius r that passes through the white marker dot and UCLR node; stopped before Great Circle projection of y = 0 (x-axis),2026-08-04T07:55:56Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S04,1,1287.24303016,727.998630281,14,thick reciprocal-spiral projection in the spherical panel,Fourth innermost spiral arc started near line of radius r that passes through the white marker dot and UCLR node; stopped before Great Circle projection of y = 0 (x-axis),2026-08-04T07:55:56Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S04,2,1285.97121691,729.732921072,14,thick reciprocal-spiral projection in the spherical panel,Fourth innermost spiral arc started near line of radius r that passes through the white marker dot and UCLR node; stopped before Great Circle projection of y = 0 (x-axis),2026-08-04T07:55:56Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-SPIRAL-SPHERICAL,1,Salah-Eddin Gherbi,S04,3,1284.35254551,731.120353705,14,thick reciprocal-spiral projection in the spherical panel,Fourth innermost spiral arc started near line of radius r that passes through the white marker dot and UCLR node; stopped before Great Circle projection of y = 0 (x-axis),2026-08-04T07:55:56Z
